code,category,detail,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
4057,Property,DPS,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00
4057,Property,Price,0.1500,0.1900,0.1900,0.2300,0.2000,0.1100,0.1100,0.1000,0.0900,0.0600
4057,Property,P/E,3.49,21.37,2.56,0.60,4.78,6.10,6.83,8.65,4.32,51.01
4057,Property,DY,0.00,0.00,0.00,1.30,0.00,0.00,0.00,0.00,0.00,0.00
7249,Property,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
7249,Property,NP,"42,014","9,316","11,515","12,317","3,162","2,245","5,186","5,526","9,153","9,127"
7249,Property,Div,-,-,-,-,-,-,-,-,"2,490",-
7249,Property,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,27.21 %,- %
7249,Property,NOSH,"300,867","271,767","221,792","210,907","158,036","136,060","105,425","100,431","99,620","105,411"
7249,Property,NP Margin,24.11 %,14.03 %,20.21 %,21.46 %,6.46 %,3.48 %,6.38 %,6.46 %,7.81 %,9.33 %
7249,Property,ROE,18.37 %,5.19 %,8.24 %,10.07 %,3.85 %,2.12 %,6.39 %,7.44 %,12.76 %,13.32 %
7249,Property,EPS,13.96,3.43,5.20,5.84,1.61,1.65,4.79,4.77,8.68,8.65
7249,Property,EPS GR,  307.00%  ,  -34.04%  ,  -10.96%  ,  262.73%  ,  -2.42%  ,  -65.55%  ,  0.42%  ,  -45.05%  ,  0.35%  ,  -  
7249,Property,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00
7249,Property,Price,0.5300,0.4400,0.6650,1.2800,0.4600,1.0000,0.7700,0.6000,0.8000,0.6700
7249,Property,P/E,3.80,12.84,12.81,21.92,22.99,60.61,15.65,10.90,8.71,7.74
7249,Property,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.13,0.00
2224,Property,Year End,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,31/03/10,31/03/09
2224,Property,NP,"83,358","59,474","43,088","66,948","62,169","48,085","45,714","30,168","17,963","17,241"
2224,Property,Div,"10,653","10,653","10,653","12,783","12,783","9,587","9,587","7,973","6,384",-
2224,Property,Div Payout,12.78 %,17.91 %,24.72 %,19.10 %,20.56 %,19.94 %,20.97 %,26.43 %,35.54 %,- %
2224,Property,NOSH,"426,127","426,127","426,127","426,127","426,127","426,127","426,127","426,369","425,639","425,703"
2224,Property,NP Margin,38.35 %,27.06 %,19.90 %,16.72 %,16.48 %,17.24 %,12.90 %,8.72 %,7.66 %,10.51 %
2224,Property,ROE,9.28 %,6.69 %,5.29 %,8.69 %,8.83 %,7.45 %,7.55 %,5.31 %,3.56 %,3.48 %
2224,Property,EPS,19.56,13.96,10.11,15.71,14.59,11.28,10.73,7.08,4.22,4.05
2224,Property,EPS GR,  40.11%  ,  38.08%  ,  -35.65%  ,  7.68%  ,  29.34%  ,  5.13%  ,  51.55%  ,  67.77%  ,  4.20%  ,  -  
2224,Property,DPS,2.50,2.50,2.50,3.00,3.00,2.25,2.25,1.87,1.50,0.00
2224,Property,Price,0.8100,0.9500,0.9350,1.0000,1.0000,0.8150,0.7000,0.8200,0.5500,0.3900
2224,Property,P/E,4.14,6.81,9.25,6.37,6.85,7.22,6.53,11.59,13.03,9.63
2224,Property,DY,3.09,2.63,2.67,3.00,3.00,2.76,3.21,2.28,2.73,0.00
5959,Property,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
5959,Property,NP,"75,463","24,323","20,069","23,851","34,948","32,079","27,133","25,208","10,398","14,047"
5959,Property,Div,-,-,-,-,-,"5,474",-,-,-,-
5959,Property,Div Payout,- %,- %,- %,- %,- %,17.06 %,- %,- %,- %,- %
5959,Property,NOSH,"365,064","365,064","364,890","365,252","365,182","364,948","365,181","365,120","365,416","363,005"
5959,Property,NP Margin,63.84 %,16.06 %,18.56 %,21.43 %,25.58 %,23.34 %,20.40 %,19.32 %,9.18 %,10.41 %
5959,Property,ROE,10.55 %,3.79 %,3.25 %,3.98 %,6.02 %,5.86 %,5.23 %,5.15 %,2.24 %,3.10 %
5959,Property,EPS,20.67,6.66,5.50,6.53,9.57,8.79,7.43,6.91,2.85,3.87
5959,Property,EPS GR,  210.36%  ,  21.09%  ,  -15.77%  ,  -31.77%  ,  8.87%  ,  18.30%  ,  7.53%  ,  142.46%  ,  -26.36%  ,  -  
5959,Property,DPS,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00
5959,Property,Price,0.9200,1.4000,1.0000,0.8700,0.8000,0.9750,0.4700,0.4400,0.5100,0.6000
5959,Property,P/E,4.45,21.01,18.18,13.32,8.36,11.09,6.33,6.37,17.92,15.51
5959,Property,DY,0.00,0.00,0.00,0.00,0.00,1.54,0.00,0.00,0.00,0.00
7889,Property,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
7889,Property,NP,"20,395",201,"-10,145","3,508","9,866","8,506","2,703",426,-116,"4,679"
7889,Property,Div,-,-,-,-,-,"2,280",-,-,-,-
7889,Property,Div Payout,- %,- %,- %,- %,- %,26.81 %,- %,- %,- %,- %
7889,Property,NOSH,"497,242","376,699","376,699","376,699","228,527","228,042","91,283","90,638","91,153","60,470"
7889,Property,NP Margin,9.00 %,1.46 %,-24.94 %,0.66 %,12.50 %,18.84 %,7.27 %,5.14 %,0.19 %,41.95 %
7889,Property,ROE,11.39 %,0.13 %,-6.57 %,2.12 %,10.28 %,6.66 %,2.35 %,0.38 %,-0.10 %,4.50 %
7889,Property,EPS,4.10,0.05,-2.69,0.97,2.88,3.73,1.18,0.47,-0.13,5.12
7889,Property,EPS GR,"  8,100.00%  ",  101.86%  ,  -377.32%  ,  -66.32%  ,  -22.79%  ,  216.10%  ,  151.06%  ,  461.54%  ,  -102.54%  ,  -  
7889,Property,DPS,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7889,Property,Price,0.1900,0.2150,0.1700,0.3950,0.3900,0.4500,0.4000,0.4100,0.4900,0.5000
7889,Property,P/E,4.63,402.94,-6.31,42.42,9.03,12.06,13.51,87.23,-385.05,6.46
7889,Property,DY,0.00,0.00,0.00,0.00,0.00,2.22,0.00,0.00,0.00,0.00
6181,Property,Year End,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,30/06/09
6181,Property,NP,"56,482","62,523","36,427","45,847","52,043","35,387","62,030","72,694","22,067","6,638"
6181,Property,Div,-,-,-,-,-,-,-,-,-,-
6181,Property,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
6181,Property,NOSH,"528,140","465,547","448,674","438,010","418,997","418,286","417,962","348,290","348,516","347,891"
6181,Property,NP Margin,6.80 %,7.64 %,5.74 %,9.11 %,10.40 %,9.85 %,18.22 %,15.72 %,6.36 %,1.56 %
6181,Property,ROE,6.18 %,8.14 %,4.92 %,6.58 %,7.96 %,5.79 %,10.60 %,14.30 %,5.03 %,1.59 %
6181,Property,EPS,10.70,13.43,8.12,10.47,12.42,8.46,14.84,20.87,6.33,1.91
6181,Property,EPS GR,  -20.33%  ,  65.39%  ,  -22.45%  ,  -15.70%  ,  46.81%  ,  -42.99%  ,  -28.89%  ,  229.70%  ,  231.41%  ,  -  
6181,Property,DPS,0.00,0.00,-,0.00,0.00,0.00,-,0.00,0.00,0.00
6181,Property,Price,0.5000,1.3800,0.6450,0.8200,0.9850,0.8300,0.5300,0.5600,0.3800,0.3400
6181,Property,P/E,4.68,10.28,7.94,7.83,7.93,9.81,3.57,2.68,6.00,17.82
6181,Property,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5738,Property,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
5738,Property,NP,"85,233","-2,836","-48,521","-8,054","37,851","36,016","25,253","23,650","19,570","3,413"
5738,Property,Div,-,-,-,-,-,-,-,-,-,-
5738,Property,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
5738,Property,NOSH,"273,557","273,557","273,557","273,945","275,621","275,765","275,764","275,717","275,539","274,786"
5738,Property,NP Margin,92.14 %,-2.76 %,-62.47 %,-6.79 %,13.57 %,13.36 %,10.15 %,12.95 %,7.86 %,0.35 %
5738,Property,ROE,9.95 %,-0.37 %,-6.24 %,-0.97 %,4.58 %,4.56 %,3.34 %,3.24 %,2.76 %,0.49 %
5738,Property,EPS,31.16,-1.04,-17.74,-2.94,13.74,13.06,9.16,8.58,7.10,1.24
5738,Property,EPS GR,"  3,096.15%  ",  94.14%  ,  -503.40%  ,  -121.40%  ,  5.21%  ,  42.58%  ,  6.76%  ,  20.85%  ,  472.58%  ,  -  
5738,Property,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5738,Property,Price,1.4600,1.3000,1.1600,1.0500,1.1800,1.3100,1.0000,0.9800,0.7000,0.5600
5738,Property,P/E,4.69,-125.40,-6.54,-35.71,8.59,10.03,10.92,11.43,9.86,45.09
5738,Property,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7323,Property,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
7323,Property,NP,"24,063","47,952","27,726","22,208","31,952","20,895","16,449","23,234","19,020","9,866"
7323,Property,Div,"2,690","4,483","4,483","5,381","5,378","4,039","5,387","5,460","4,701","3,758"
7323,Property,Div Payout,11.18 %,9.35 %,16.17 %,24.23 %,16.83 %,19.33 %,32.75 %,23.50 %,24.72 %,38.10 %
7323,Property,NOSH,"179,337","179,338","179,327","179,386","179,298","89,768","89,787","91,006","93,098","93,969"
7323,Property,NP Margin,37.43 %,45.86 %,29.87 %,31.33 %,35.08 %,37.43 %,30.40 %,26.65 %,35.09 %,31.63 %
7323,Property,ROE,7.54 %,16.11 %,10.89 %,10.32 %,16.05 %,12.12 %,10.53 %,15.86 %,14.39 %,8.47 %
7323,Property,EPS,13.42,26.74,15.46,12.38,17.82,23.27,18.32,25.53,20.43,10.53
7323,Property,EPS GR,  -49.81%  ,  72.96%  ,  24.88%  ,  -30.53%  ,  -23.42%  ,  27.02%  ,  -28.24%  ,  24.96%  ,  94.02%  ,  -  
7323,Property,DPS,1.50,2.50,2.50,3.00,3.00,4.50,6.00,6.00,5.05,4.00
7323,Property,Price,0.6300,0.9200,0.8500,1.0100,0.9950,1.5000,1.1500,1.0300,1.0000,0.7500
7323,Property,P/E,4.70,3.44,5.50,8.16,5.58,6.44,6.28,4.03,4.89,7.14
7323,Property,DY,2.38,2.72,2.94,2.97,3.02,3.00,5.22,5.83,5.05,5.33
6602,Property,Year End,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,30/06/09
6602,Property,NP,"31,367","9,875","27,223","33,921","30,692","15,803","7,992","5,982","2,121","3,606"
6602,Property,Div,-,-,-,-,60,-,-,-,-,-
6602,Property,Div Payout,- %,- %,- %,- %,0.20 %,- %,- %,- %,- %,- %
6602,Property,NOSH,"400,360","400,441","400,338","200,247","200,201","201,119","262,906","200,966","202,233","201,452"
6602,Property,NP Margin,15.03 %,5.03 %,8.54 %,8.59 %,11.53 %,9.78 %,6.24 %,5.05 %,2.33 %,3.87 %
6602,Property,ROE,6.75 %,2.26 %,6.36 %,16.94 %,8.03 %,4.49 %,1.82 %,1.86 %,0.65 %,1.14 %
6602,Property,EPS,7.83,2.47,6.80,8.47,15.33,7.89,3.84,2.98,1.05,1.79
6602,Property,EPS GR,  217.00%  ,  -63.68%  ,  -19.72%  ,  -44.75%  ,  94.30%  ,  105.47%  ,  28.86%  ,  183.81%  ,  -41.34%  ,  -  
6602,Property,DPS,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
6602,Property,Price,0.3750,0.4500,0.4550,1.0200,1.0000,0.7250,0.4100,0.5200,0.3500,0.3700
6602,Property,P/E,4.79,18.25,6.69,6.02,6.52,9.23,13.49,17.47,33.37,20.67
6602,Property,DY,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
5053,Property,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
5053,Property,NP,"346,053","400,219","247,273","561,528","204,255","195,635","944,925","52,751","117,613","112,629"
5053,Property,Div,"103,857","124,631","103,859","225,467","71,954","72,636","95,698",-,"73,569","48,686"
5053,Property,Div Payout,30.01 %,31.14 %,42.00 %,40.15 %,35.23 %,37.13 %,10.13 %,- %,62.55 %,43.23 %
5053,Property,NOSH,"2,077,148","2,077,195","1,384,791","1,127,339","959,394","968,490","956,983","939,945","980,925","649,158"
5053,Property,NP Margin,29.26 %,34.52 %,19.30 %,74.90 %,340.83 %,319.31 %,105.66 %,6.95 %,14.94 %,16.72 %
5053,Property,ROE,7.54 %,8.80 %,5.74 %,16.83 %,7.47 %,7.54 %,39.18 %,3.62 %,7.79 %,8.81 %
5053,Property,EPS,16.66,19.27,17.86,49.81,21.29,20.20,98.74,5.62,12.78,17.35
5053,Property,EPS GR,  -13.54%  ,  7.89%  ,  -64.14%  ,  133.96%  ,  5.40%  ,  -79.54%  ,"  1,656.94%  ",  -56.03%  ,  -26.34%  ,  -  
5053,Property,DPS,5.00,6.00,7.50,20.00,7.50,7.50,10.00,0.00,7.50,7.50
5053,Property,Price,0.8700,1.0700,1.4000,1.6300,2.0300,1.6500,1.4400,1.7400,1.9200,1.6700
5053,Property,P/E,5.22,5.55,7.84,3.27,9.53,8.17,1.46,31.00,16.01,9.63
5053,Property,DY,5.75,5.61,5.36,12.27,3.69,4.55,6.94,0.00,3.91,4.49
7189,Property,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
7189,Property,NP,"50,871","30,582","15,831","4,991","-3,881","-8,948","-6,014","16,832","7,570","9,545"
7189,Property,Div,"15,737","3,932",-,-,-,-,-,-,-,-
7189,Property,Div Payout,30.94 %,12.86 %,- %,- %,- %,- %,- %,- %,- %,- %
7189,Property,NOSH,"157,377","112,345","91,835","91,577","89,342","89,277","89,266","88,428","84,298","84,001"
7189,Property,NP Margin,17.72 %,13.13 %,12.87 %,8.26 %,-8.69 %,-24.52 %,-13.43 %,28.50 %,4.32 %,5.84 %
7189,Property,ROE,20.72 %,21.95 %,16.74 %,6.41 %,-5.43 %,-11.79 %,-7.24 %,18.66 %,9.16 %,12.35 %
7189,Property,EPS,32.33,27.22,17.23,5.45,-4.35,-10.03,-6.74,20.63,8.98,11.36
7189,Property,EPS GR,  18.77%  ,  57.98%  ,  216.15%  ,  225.29%  ,  56.63%  ,  -48.81%  ,  -132.67%  ,  129.73%  ,  -20.95%  ,  -  
7189,Property,DPS,10.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7189,Property,Price,1.7200,2.0000,1.0200,0.8800,0.6750,0.3800,0.4000,0.5300,0.8000,0.4800
7189,Property,P/E,5.32,7.35,5.92,16.15,-15.54,-3.79,-5.94,2.78,8.91,4.22
7189,Property,DY,5.81,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3557,Property,Year End,31/05/18,31/05/17,31/05/16,31/05/15,31/05/14,31/05/13,31/05/12,31/05/11,31/05/10,31/05/09
3557,Property,NP,"44,596","15,618","16,200","6,123","30,391","24,278","10,920","8,760","-41,375","-90,576"
3557,Property,Div,-,-,-,-,-,-,-,-,-,-
3557,Property,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
3557,Property,NOSH,"803,162","803,162","729,344","704,827","650,770","650,777","651,233","901,376","650,644","650,331"
3557,Property,NP Margin,24.57 %,12.66 %,13.26 %,7.44 %,124.52 %,31.12 %,6.36 %,34.00 %,-196.78 %,-206.08 %
3557,Property,ROE,14.87 %,6.13 %,7.39 %,3.08 %,16.81 %,16.14 %,8.39 %,5.33 %,-39.30 %,-62.34 %
3557,Property,EPS,5.55,1.96,2.22,0.87,4.67,3.73,1.68,1.35,-6.36,-13.93
3557,Property,EPS GR,  183.16%  ,  -11.71%  ,  155.17%  ,  -81.37%  ,  25.20%  ,  122.02%  ,  24.44%  ,  121.23%  ,  54.34%  ,  -  
3557,Property,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3557,Property,Price,0.3000,0.2950,0.2600,0.3150,0.2900,0.1650,0.1700,0.1700,0.0900,0.1200
3557,Property,P/E,5.40,15.17,11.71,36.26,6.21,4.42,10.14,17.49,-1.42,-0.86
3557,Property,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5191,Property,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
5191,Property,NP,"55,359","83,388","112,203","101,117","102,141","64,986","40,813","23,379","25,374",0
5191,Property,Div,"29,031","43,330","38,309","12,681","12,159","21,694","24,875","10,097",-,-
5191,Property,Div Payout,52.44 %,51.96 %,34.14 %,12.54 %,11.90 %,33.38 %,60.95 %,43.19 %,- %,- %
5191,Property,NOSH,"433,303","433,302","425,656","422,729","405,321","328,710","273,362","219,515","25,889",-
5191,Property,NP Margin,30.89 %,29.63 %,31.38 %,27.73 %,22.13 %,23.32 %,19.23 %,17.56 %,66.00 %,- %
5191,Property,ROE,9.13 %,14.36 %,20.92 %,22.15 %,26.81 %,25.03 %,20.74 %,15.21 %,155.57 %,- %
5191,Property,EPS,12.78,19.33,26.36,23.92,25.20,19.77,14.93,10.65,98.01,0.00
5191,Property,EPS GR,  -33.89%  ,  -26.67%  ,  10.20%  ,  -5.08%  ,  27.47%  ,  32.42%  ,  40.19%  ,  -89.13%  ,  0.00%  ,  -  
5191,Property,DPS,6.70,10.00,9.00,3.00,3.00,6.60,9.10,4.60,0.00,0.00
5191,Property,Price,0.7550,1.0200,1.3900,1.4100,1.6200,1.5100,0.7500,0.6200,0.0000,0.0000
5191,Property,P/E,5.91,5.30,5.27,5.89,6.43,7.64,5.02,5.82,0.00,0.00
5191,Property,DY,8.87,9.80,6.47,2.13,1.85,4.37,12.13,7.42,0.00,0.00
4286,Property,Year End,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,30/06/09
4286,Property,NP,"15,013","-9,014","3,596","-5,523","59,392","19,581","17,736","6,932","6,960","9,548"
4286,Property,Div,-,-,-,-,-,-,-,-,-,-
4286,Property,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
4286,Property,NOSH,"237,056","227,137","215,329","215,742","215,798","215,898","197,622","180,781","178,925","179,943"
4286,Property,NP Margin,11.06 %,0.97 %,3.96 %,-23.01 %,40.21 %,18.97 %,23.71 %,12.94 %,16.86 %,27.96 %
4286,Property,ROE,5.60 %,-3.74 %,1.49 %,-2.31 %,24.36 %,10.67 %,11.81 %,5.48 %,5.64 %,8.16 %
4286,Property,EPS,6.33,-3.97,1.67,-2.56,27.52,9.07,8.98,3.84,3.89,5.30
4286,Property,EPS GR,  259.45%  ,  -337.72%  ,  165.23%  ,  -109.30%  ,  203.42%  ,  1.00%  ,  133.85%  ,  -1.29%  ,  -26.60%  ,  -  
4286,Property,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4286,Property,Price,0.4150,0.5250,0.4450,0.5600,1.2900,0.5150,0.4900,0.4700,0.4000,0.2800
4286,Property,P/E,6.55,-13.23,26.65,-21.88,4.69,5.68,5.46,12.26,10.28,5.28
4286,Property,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3174,Property,Year End,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,31/03/10,31/03/09
3174,Property,NP,"75,409","35,526","95,002","105,428","75,329","43,969","30,369","10,213","29,682","15,315"
3174,Property,Div,"43,947","22,124",217,176,122,-,-,-,-,-
3174,Property,Div Payout,58.28 %,62.28 %,0.23 %,0.17 %,0.16 %,- %,- %,- %,- %,- %
3174,Property,NOSH,"2,929,841","1,106,245","1,086,285","883,721","612,678","598,217","598,503","597,251","598,036","597,401"
3174,Property,NP Margin,94.76 %,120.89 %,26.78 %,30.82 %,26.16 %,26.43 %,25.32 %,23.11 %,98.24 %,40.72 %
3174,Property,ROE,6.79 %,5.49 %,13.71 %,20.49 %,16.22 %,13.45 %,10.75 %,3.99 %,12.81 %,7.66 %
3174,Property,EPS,2.78,3.20,8.74,11.93,12.29,7.35,5.08,1.71,4.96,2.56
3174,Property,EPS GR,  -13.13%  ,  -63.39%  ,  -26.74%  ,  -2.93%  ,  67.21%  ,  44.69%  ,  197.08%  ,  -65.52%  ,  93.75%  ,  -  
3174,Property,DPS,1.50,2.00,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00
3174,Property,Price,0.1750,0.3250,0.3450,0.5000,0.5000,0.4150,0.3400,0.4600,0.4800,0.1700
3174,Property,P/E,6.80,10.12,3.94,4.19,4.07,5.65,6.70,26.90,9.67,6.63
3174,Property,DY,8.57,6.15,0.06,0.04,0.04,0.00,0.00,0.00,0.00,0.00
1538,Property,Year End,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,31/03/10,31/03/09
1538,Property,NP,"33,157","31,822","13,194","43,910","51,453","86,591","47,435","12,359","27,726","18,343"
1538,Property,Div,-,84,56,-,110,79,-,"5,477","8,219","4,346"
1538,Property,Div Payout,- %,0.27 %,0.43 %,- %,0.21 %,0.09 %,- %,44.32 %,29.65 %,23.70 %
1538,Property,NOSH,"281,999","282,039","281,742","282,091","275,114","265,480","259,596","273,854","273,982","289,778"
1538,Property,NP Margin,26.06 %,13.00 %,7.62 %,14.88 %,13.02 %,21.11 %,13.74 %,4.88 %,13.36 %,8.05 %
1538,Property,ROE,5.23 %,5.22 %,2.26 %,7.52 %,9.40 %,17.17 %,10.44 %,2.87 %,6.57 %,4.37 %
1538,Property,EPS,11.76,11.28,4.68,15.57,18.71,32.61,18.27,4.51,10.12,6.33
1538,Property,EPS GR,  4.26%  ,  141.03%  ,  -69.94%  ,  -16.78%  ,  -42.62%  ,  78.49%  ,  305.10%  ,  -55.43%  ,  59.87%  ,  -  
1538,Property,DPS,0.00,0.03,0.02,0.00,0.04,0.03,0.00,2.00,3.00,1.50
1538,Property,Price,0.8000,0.8650,0.7200,0.8000,0.9650,0.9150,0.7600,1.1100,0.6500,0.5400
1538,Property,P/E,6.80,7.67,15.37,5.14,5.16,2.81,4.16,24.60,6.42,8.53
1538,Property,DY,0.00,0.03,0.03,0.00,0.04,0.03,0.00,1.80,4.62,2.78
4375,Property,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
4375,Property,NP,"4,294","28,743","2,973","-3,953","-9,587","-16,451","-6,356","-5,679","-6,282","15,184"
4375,Property,Div,-,-,-,-,-,-,-,-,-,-
4375,Property,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
4375,Property,NOSH,"209,940","209,940","209,940","209,940","209,940","209,940","209,940","209,557","210,066","210,013"
4375,Property,NP Margin,4.62 %,46.54 %,2.27 %,-4.84 %,-15.48 %,-22.84 %,-7.14 %,-6.44 %,-3.32 %,11.68 %
4375,Property,ROE,2.43 %,16.70 %,2.05 %,-2.73 %,-6.52 %,-10.73 %,-3.83 %,-3.35 %,-3.56 %,8.03 %
4375,Property,EPS,2.05,13.69,1.42,-1.88,-4.57,-7.84,-3.03,-2.71,-2.99,7.23
4375,Property,EPS GR,  -85.03%  ,  864.08%  ,  175.53%  ,  58.86%  ,  41.71%  ,  -158.75%  ,  -11.81%  ,  9.36%  ,  -141.36%  ,  -  
4375,Property,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4375,Property,Price,0.1400,0.2000,0.1500,0.1600,0.1500,0.1800,0.1800,0.2000,0.2500,0.2100
4375,Property,P/E,6.84,1.46,10.59,-8.50,-3.28,-2.30,-5.95,-7.38,-8.36,2.90
4375,Property,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4251,Property,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
4251,Property,NP,"58,793","75,476","66,634","43,020","53,411","43,968","16,818","1,338","2,514",861
4251,Property,Div,-,-,-,-,-,68,45,10,10,31
4251,Property,Div Payout,- %,- %,- %,- %,- %,0.16 %,0.27 %,0.80 %,0.42 %,3.70 %
4251,Property,NOSH,"1,061,314","1,061,314","1,061,050","1,062,222","608,325","113,995","114,020","106,406","106,525","106,296"
4251,Property,NP Margin,15.66 %,16.22 %,17.36 %,16.73 %,20.47 %,28.90 %,24.99 %,3.90 %,34.85 %,14.95 %
4251,Property,ROE,5.71 %,7.81 %,7.39 %,5.00 %,8.44 %,20.30 %,9.46 %,0.89 %,1.56 %,0.54 %
4251,Property,EPS,5.54,7.11,6.28,4.05,8.78,38.57,14.75,1.17,2.36,0.81
4251,Property,EPS GR,  -22.08%  ,  13.22%  ,  55.06%  ,  -53.87%  ,  -77.24%  ,  161.49%  ,"  1,160.68%  ",  -50.42%  ,  191.36%  ,  -  
4251,Property,DPS,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.01,0.01,0.03
4251,Property,Price,0.3800,0.5150,0.5900,0.5000,0.6200,2.5200,1.3300,0.6900,0.8000,0.9300
4251,Property,P/E,6.86,7.24,9.39,12.35,7.06,6.53,9.02,54.87,33.90,114.81
4251,Property,DY,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.01,0.01,0.03
5236,Property,Year End,31/03/18,31/03/17,31/03/16,31/12/14,31/12/13,31/12/12,,,,
5236,Property,NP,"211,832","185,278","261,192","182,611","152,891",-,,,,
5236,Property,Div,"100,724","78,259","99,355","70,953",850,-,,,,
5236,Property,Div Payout,47.55 %,42.24 %,38.04 %,38.85 %,0.56 %,- %,,,,
5236,Property,NOSH,"746,105","569,160","557,779","373,437","236,307",-,,,,
5236,Property,NP Margin,26.08 %,23.91 %,28.63 %,30.52 %,26.61 %,- %,,,,
5236,Property,ROE,17.63 %,18.29 %,32.48 %,32.60 %,35.36 %,- %,,,,
5236,Property,EPS,31.81,28.67,51.00,48.90,64.70,-,,,,
5236,Property,EPS GR,  10.95%  ,  -43.78%  ,  4.29%  ,  -24.42%  ,  0.00%  ,  -  ,,,,
5236,Property,DPS,13.50,13.75,19.40,19.00,0.36,-,,,,
5236,Property,Price,1.9900,2.5400,2.4800,2.7000,3.4100,0.0000,,,,
5236,Property,P/E,7.01,7.80,4.86,5.52,5.27,0.00,,,,
5236,Property,DY,6.78,5.41,7.82,7.04,0.11,0.00,,,,
5606,Property,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/01/13,31/01/12,31/01/11,31/01/10
5606,Property,NP,"235,643","215,143","165,027","109,105","102,165","101,986","81,937","286,020","23,419","38,966"
5606,Property,Div,"13,375","12,171","12,159","12,149",-,-,-,-,"7,611",-
5606,Property,Div Payout,5.68 %,5.66 %,7.37 %,11.14 %,- %,- %,- %,- %,32.50 %,- %
5606,Property,NOSH,"668,769","608,596","607,960","607,488","603,455","586,463","610,558","610,051","608,894","486,426"
